Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
537,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion'), ('flour', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,0,0.0
552,"[('high_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('salt_product', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
558,"[('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('vegan', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
564,"[('medium_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('honey', 'contains')]",2,1,0.5,1,1,1.0,0.6666666666666666,2,1,0.5
566,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
587,"[('low_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('butter', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
610,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('butter', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
622,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('salt_product', 'contains')]",2,1,0.5,1,1,1.0,0.6666666666666666,2,1,0.5
627,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
629,"[('low_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('chicken_egg', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,1,0.5
636,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
643,"[('medium_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('vegan', 'hasDietType'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
648,"[('high_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('cinnamon', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
663,"[('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('paleo', 'hasDietType'), ('middle_east', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
675,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
678,"[('high_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('north_america', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('flour', 'contains')]",2,1,0.5,1,1,1.0,0.6666666666666666,2,1,0.5
680,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('water_(eurofir)', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
700,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType'), ('black_pepper_(ground)', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
711,"[('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,0,0.0
727,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('water_(eurofir)', 'contains')]",4,1,0.25,1,1,1.0,0.4,4,1,0.25
737,"[('high_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
739,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('black_pepper_(ground)', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
748,"[('medium_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('red_onion', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
766,"[('low_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('vegan', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
771,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('butter', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
774,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('oceania', 'isFromRegion'), ('red_onion', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
779,"[('medium_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('black_pepper_(ground)', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
791,"[('low_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
798,"[('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('africa', 'isFromRegion'), ('cinnamon', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
802,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('north_america', 'isFromRegion'), ('water_(eurofir)', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
806,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('honey', 'contains')]",7,0,0.0,1,0,0.0,0.0,7,1,0.14285714285714285
808,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
810,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion'), ('cinnamon', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
815,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",3,1,0.3333333333333333,1,1,1.0,0.5,3,1,0.3333333333333333
819,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('flour', 'contains')]",4,0,0.0,1,0,0.0,0.0,4,1,0.25
831,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('vegan', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('salt_product', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,0,0.0
837,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
838,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,0,0.0
854,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('middle_east', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('butter', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
868,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('middle_east', 'isFromRegion'), ('black_pepper_(ground)', 'contains')]",3,1,0.3333333333333333,1,1,1.0,0.5,3,1,0.3333333333333333
869,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
871,"[('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType'), ('africa', 'isFromRegion'), ('brown_sugar', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
875,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
877,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('water_(eurofir)', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
878,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('sugar', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
888,"[('medium_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('black_pepper_(ground)', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
890,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion'), ('tomato', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
911,"[('high_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
913,"[('medium_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('snack', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
923,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('honey', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
924,"[('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('tomato', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,1,0.3333333333333333
933,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('standard', 'hasDietType'), ('middle_east', 'isFromRegion'), ('red_onion', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
951,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('red_onion', 'contains')]",3,0,0.0,1,0,0.0,0.0,3,1,0.3333333333333333
955,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('middle_east', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
956,"[('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('onion', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
962,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion'), ('lemon_juice', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
1000,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
1008,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('middle_east', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
1015,"[('medium_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",1,1,1.0,1,1,1.0,1.0,1,1,1.0
1016,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('water_(eurofir)', 'contains')]",6,1,0.16666666666666666,1,1,1.0,0.2857142857142857,6,2,0.3333333333333333
1020,"[('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('water_(eurofir)', 'contains')]",5,0,0.0,1,0,0.0,0.0,5,1,0.2
1035,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion'), ('brown_sugar', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
1038,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('flour', 'contains')]",3,1,0.3333333333333333,1,1,1.0,0.5,3,2,0.6666666666666666
1055,"[('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('tomato', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
1059,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
1064,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
1065,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('breakfast', 'isForMealType'), ('standard', 'hasDietType'), ('global', 'isFromRegion'), ('tomato', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
1076,"[('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion'), ('sugar', 'contains')]",2,1,0.5,1,1,1.0,0.6666666666666666,2,1,0.5
1083,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('north_america', 'isFromRegion'), ('salt_product', 'contains')]",6,1,0.16666666666666666,1,1,1.0,0.2857142857142857,6,2,0.3333333333333333
1117,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('tomato', 'contains')]",2,0,0.0,1,0,0.0,0.0,2,0,0.0
1120,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('paleo', 'hasDietType'), ('red_onion', 'contains')]",1,0,0.0,1,0,0.0,0.0,1,0,0.0
