Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
1948,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
1959,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('vegetarian', 'hasDietType'), ('honey', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
1963,"[('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('standard', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
1966,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
1976,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('middle_east', 'isFromRegion'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
1986,"[('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2003,"[('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2040,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2060,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
2067,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('africa', 'isFromRegion'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2122,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2185,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('paleo', 'hasDietType'), ('africa', 'isFromRegion')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
2263,"[('medium_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
2269,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('dessert', 'isForMealType'), ('oceania', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2290,"[('medium_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2377,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2381,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",6,0,0.0,1,0,0.0,6,0,0.0,0.0
2395,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('baking_powder', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
2407,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('butter', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2429,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
2450,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('global', 'isFromRegion'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2483,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('less_than_4_hours', 'needTimeToCook'), ('honey', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2495,"[('low_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2513,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2520,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2529,"[('high_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('flour', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
2550,"[('medium_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2563,"[('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2581,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('lemon_juice', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
2585,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('north_america', 'isFromRegion'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2586,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('middle_east', 'isFromRegion'), ('cumin_seed', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
2608,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2610,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2615,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2654,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2658,"[('medium_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2698,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('global', 'isFromRegion')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2721,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2724,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('red_onion', 'contains')]",2,1,0.5,1,1,1.0,2,1,0.5,0.6666666666666666
2736,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2740,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2756,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('red_onion', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2771,"[('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('oceania', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2783,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2801,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2816,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('sugar', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2921,"[('medium_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2937,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('onion', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2962,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('pepper', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
2969,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('standard', 'hasDietType'), ('butter', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3001,"[('medium_protein', 'HasProteinLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('global', 'isFromRegion'), ('tomato', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3021,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('cinnamon', 'contains')]",3,0,0.0,1,0,0.0,3,0,0.0,0.0
3030,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('onion', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
3065,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion'), ('cinnamon', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3081,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3088,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('onion', 'contains')]",5,0,0.0,1,0,0.0,5,0,0.0,0.0
3089,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
3121,"[('high_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",5,0,0.0,1,0,0.0,5,0,0.0,0.0
3125,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('oceania', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('flour', 'contains')]",4,0,0.0,1,0,0.0,4,0,0.0,0.0
3135,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3260,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",3,0,0.0,1,0,0.0,3,0,0.0,0.0
3287,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('milk', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3309,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('more_than_6_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
3321,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3367,"[('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3415,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('flour', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3418,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('oceania', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3430,"[('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3439,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3460,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3478,"[('low_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('butter', 'contains')]",1,0,0.0,1,0,0.0,1,0,0.0,0.0
3523,"[('medium_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('onion', 'contains')]",2,0,0.0,1,0,0.0,2,0,0.0,0.0
3600,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('onion', 'contains')]",3,0,0.0,1,0,0.0,3,0,0.0,0.0
